gvkey,company_name,sector,sector_name,avg_PE,avg_MB,PE_rank,PE_percentile,MB_rank,MB_percentile,market_cap,price,eps,data_source
105911,CLARKE INC,40.0,Financials,-133.35294117647058,0.9598716220541568,308.0,6.678230702515179,2410.0,52.25498699045967,315.18101,22.67,-0.17,Q1 Only
38265,COURSERA INC,25.0,Consumer Discretionary,-133.2,0.3462552565180825,309.0,6.6999132697311365,902.0,19.55767562879445,1074.258,6.66,-0.05,Q1 Only
330826,HIGH TIDE INC,35.0,Health Care,-131.0,1.487133915803499,310.0,6.7215958369470945,3221.0,69.83954900260191,317.96844000000004,3.93,-0.03,Q1 Only
179132,ORION GROUP HOLDINGS INC,20.0,Industrials,-130.75,0.6343598520333406,311.0,6.7432784041630525,1460.0,31.656548135299218,206.82035,5.23,-0.04,Q1 Only
66393,MERCURY SYSTEMS INC,20.0,Industrials,-130.5757575757576,1.2064716575471428,312.0,6.764960971379011,2863.0,62.077189939288814,2535.93268,43.09,-0.33,Q1 Only
175523,GLOBALSTAR INC,50.0,Communication Services,-130.375,1.6979349634589458,313.0,6.786643538594969,3424.0,74.24111014744146,2640.43794,20.86,-0.16,Q1 Only
178875,STORAGEVAULT CANADA INC,60.0,Real Estate,-130.33333333333334,1.5464314492833824,314.0,6.808326105810927,3286.0,71.24891587163921,1429.39434,3.91,-0.03,Q1 Only
20269,CALDWELL PARTNERS INTL INC,20.0,Industrials,-130.0,0.4087059089295511,315.0,6.830008673026887,998.0,21.639202081526456,26.89414,0.91,-0.007,Q1 Only
28322,HEALTHCARE REALTY TRUST INC,60.0,Real Estate,-129.99999999999997,1.0418397623002993,316.0,6.851691240242845,2578.0,55.89765828274068,5931.832399999999,16.9,-0.13,Q1 Only
39453,PROCEPT BIOROBTCS CORP,35.0,Health Care,-129.46666666666667,5.7455639566787005,317.0,6.873373807458803,4416.0,95.75021682567217,3220.49628,58.26,-0.45,Q1 Only
9882,SOUTHWEST AIRLINES,20.0,Industrials,-129.15384615384613,0.5684421377815247,318.0,6.895056374674762,1305.0,28.29575021682567,19136.10028,33.58,-0.26,Q1 Only
108326,SILVERCORP METALS INC,15.0,Materials,-129.0,0.5141322684844957,319.0,6.91673894189072,1186.0,25.715524718126627,842.63832,3.87,-0.03,Q1 Only
37073,NUSCALE POWER CORP,20.0,Industrials,-128.72727272727272,2.195763390271446,320.0,6.938421509106678,3758.0,81.48308759757155,1883.71896,14.16,-0.11,Q1 Only
38576,LATHAM GROUP INC,25.0,Consumer Discretionary,-128.6,1.2885040232359308,321.0,6.960104076322636,2973.0,64.46227233304424,748.2140899999999,6.43,-0.05,Q1 Only
29962,LIMONEIRA CO,30.0,Consumer Staples,-128.11111111111111,1.5784507416132991,322.0,6.981786643538595,3316.0,71.89939288811796,416.1177,23.06,-0.18,Q1 Only
5968,RYERSON HOLDING CORP,15.0,Materials,-127.55555555555556,0.6244152163575845,323.0,7.003469210754554,1433.0,31.071118820468342,739.17424,22.96,-0.18,Q1 Only
10236,ASCENT INDUSTRIES CO,15.0,Materials,-126.6,0.9555327713023298,324.0,7.025151777970512,2400.0,52.03816131830009,127.46088,12.66,-0.1,Q1 Only
19044,VARONIS SYSTEMS INC,45.0,Information Technology,-126.40625,2.98644491070285,325.0,7.04683434518647,4037.0,87.53252385082394,4566.11735,40.45,-0.32,Q1 Only
157373,VISTRA CORP,55.0,Utilities,-126.2795698924731,1.4918446458093544,326.0,7.068516912402428,3224.0,69.90459670424978,39935.23712,117.44,-0.93,Q1 Only
37546,HAIVISION SYSTEMS INC,45.0,Information Technology,-126.25,0.9667154385647856,327.0,7.101040763226366,2426.0,52.601908065915005,142.25345,5.05,-0.04,Q1 Only
39184,RXSIGHT INC,35.0,Health Care,-126.25,2.579743582371807,327.0,7.101040763226366,3909.0,84.75715524718127,1024.87225,25.25,-0.2,Q1 Only
23339,ZEVRA THERAPEUTICS INC,35.0,Health Care,-124.83333333333334,2.366721344697409,329.0,7.133564614050305,3843.0,83.32610581092801,409.54571,7.49,-0.06,Q1 Only
15212,CROSSAMERICA PARTNERS LP,10.0,Energy,-122.85,1.6969919627745682,330.0,7.155247181266263,3423.0,74.2194275802255,936.06786,24.57,-0.2,Q1 Only
186279,PHENIXFIN CORP,40.0,Financials,-122.72727272727272,0.7916224655730291,331.0,7.1769297484822205,1903.0,41.261925411968775,109.08,54.0,-0.44,Q1 Only
185128,AMERESCO INC,20.0,Industrials,-120.8,0.6812917305064988,332.0,7.1986123156981785,1589.0,34.45359930615785,635.45632,12.08,-0.1,Q1 Only
45462,TEMPUS AI INC,35.0,Health Care,-120.6,5.8187199969931385,333.0,7.220294882914137,4421.0,95.85862966175195,8340.11712,48.24,-0.4,Q1 Only
45281,RUBRIK INC,45.0,Information Technology,-120.11475409836063,9.52223588765501,334.0,7.241977450130095,4542.0,98.48222029488292,13904.22809,73.27,-0.61,Q1 Only
150201,MARTIN MIDSTREAM PARTNERS LP,10.0,Energy,-120.0,1.239305599820026,335.0,7.274501300954032,2917.0,63.248048568950566,140.598,3.6,-0.03,Q1 Only
40758,ZIMVIE INC,35.0,Health Care,-120.0,0.6266005347407151,335.0,7.274501300954032,1438.0,31.179531656548136,301.3524,10.8,-0.09,Q1 Only
35612,GFL ENVIRONMENTAL INC,20.0,Industrials,-119.84482758620692,1.7189472293834287,337.0,7.307025151777971,3446.0,74.71812662619254,26526.68424,69.51,-0.58,Q1 Only
133288,SILICON LABORATORIES INC,45.0,Information Technology,-119.75531914893617,2.62764629571792,338.0,7.328707718993929,3928.0,85.16912402428447,3655.48561,112.57,-0.94,Q1 Only
6008,INTEL CORP,45.0,Information Technology,-119.52631578947368,0.6666806421073439,339.0,7.350390286209888,1547.0,33.54293148308759,99061.02,22.71,-0.19,Q1 Only
39961,SWEETGREEN INC,25.0,Consumer Discretionary,-119.14285714285714,3.702785693738613,340.0,7.372072853425846,4188.0,90.80659150043365,2943.80316,25.02,-0.21,Q1 Only
6136,INTERPUBLIC GROUP OF COS,50.0,Communication Services,-118.08695652173913,0.7226193384134769,341.0,7.393755420641804,1686.0,36.55680832610581,10038.41748,27.16,-0.23,Q1 Only
62745,JAKKS PACIFIC INC,25.0,Consumer Discretionary,-117.47619047619048,0.6713779008601257,342.0,7.415437987857762,1557.0,33.759757155247186,274.97182000000004,24.67,-0.21,Q1 Only
38931,CONFLUENT INC,45.0,Information Technology,-117.2,2.651530418272085,343.0,7.4371205550737205,3932.0,85.2558542931483,7963.271200000001,23.44,-0.2,Q1 Only
175008,AMICUS THERAPEUTICS INC,35.0,Health Care,-116.57142857142856,3.425438196898355,344.0,7.458803122289679,4140.0,89.76582827406764,2512.65168,8.16,-0.07,Q1 Only
154039,NETGEAR INC,45.0,Information Technology,-116.47619047619048,0.4180881753287906,345.0,7.480485689505638,1012.0,21.942758022549867,704.0077200000001,24.46,-0.21,Q1 Only
162870,BRP INC,25.0,Consumer Discretionary,-115.83333333333334,1.2752127625766678,346.0,7.502168256721596,2958.0,64.13703382480486,5075.724,69.5,-0.6,Q1 Only
35922,SPROUT SOCIAL INC,45.0,Information Technology,-115.73684210526316,2.8512829177430254,347.0,7.523850823937554,4002.0,86.7736339982654,1279.26825,21.99,-0.19,Q1 Only
19507,OUTFRONT MEDIA INC,60.0,Real Estate,-115.28571428571428,1.3081647604387896,348.0,7.545533391153512,3004.0,65.13443191673895,2696.994,16.14,-0.14,Q1 Only
17285,CRIMSON WINE GROUP LTD,30.0,Consumer Staples,-115.2,0.5247142836874736,349.0,7.567215958369471,1208.0,26.192541196877713,118.57536,5.76,-0.05,Q1 Only
156384,GLOBAL INDEMNITY GROUP LLC,40.0,Financials,-114.83333333333334,-0.1032000646589705,350.0,7.588898525585429,156.0,3.3824804856895057,491.77375000000006,34.45,-0.3,Q1 Only
8215,O-I GLASS INC,15.0,Materials,-114.7,0.7288594352159468,351.0,7.610581092801387,1699.0,36.838681699913266,1774.21401,11.47,-0.1,Q1 Only
142814,SYNAPTICS INC,45.0,Information Technology,-113.78571428571428,1.149371882707591,352.0,7.632263660017347,2770.0,60.060711188204685,2475.8405999999995,63.72,-0.56,Q1 Only
38598,AST SPACEMOBILE INC,50.0,Communication Services,-113.7,3.645281664998368,353.0,7.6539462272333045,4179.0,90.61144839549003,5387.46984,22.74,-0.2,Q1 Only
7401,MILLERKNOLL INC,20.0,Industrials,-113.15789473684212,0.7908217384607485,354.0,7.675628794449263,1898.0,41.15351257588898,1456.367,21.5,-0.19,Q1 Only
12377,RESEARCH FRONTIERS INC,45.0,Information Technology,-113.0,10.067208067940554,355.0,7.697311361665221,4545.0,98.54726799653079,38.02224,1.13,-0.01,Q1 Only
174395,SPARTAN DELTA CORP,10.0,Energy,-111.33333333333331,0.5792636699490927,356.0,7.718993928881179,1330.0,28.83781439722463,668.1436199999999,3.34,-0.03,Q1 Only
106965,SANGOMA TECHNOLOGIES CORP,45.0,Information Technology,-111.25,0.5385576936378601,357.0,7.740676496097137,1235.0,26.777970511708588,149.6446,4.45,-0.04,Q1 Only
41640,MOBILEYE GLOBAL INC,25.0,Consumer Discretionary,-110.73076923076924,0.8107454644743158,358.0,7.762359063313095,1960.0,42.497831743278404,11688.696815,14.395,-0.13,Q1 Only
166218,NEW PACIFIC METALS CORP,15.0,Materials,-110.5,1.28929263377864,359.0,7.784041630529055,2974.0,64.48395490026019,189.82132,1.105,-0.01,Q1 Only
30622,YEXT INC,45.0,Information Technology,-109.66666666666669,1.308459606804376,360.0,7.805724197745014,3005.0,65.1561144839549,835.65342,6.58,-0.06,Q1 Only
30091,SNAP INC,50.0,Communication Services,-108.875,2.06806097875929,361.0,7.827406764960972,3689.0,79.98699045967042,14690.965380000003,8.71,-0.08,Q1 Only
37596,SENTINELONE INC,45.0,Information Technology,-108.86363636363636,2.9466713966654545,362.0,7.84908933217693,4026.0,87.2940156114484,7797.61705,23.95,-0.22,Q1 Only
273726,SEADRILL LTD,10.0,Energy,-108.69565217391305,0.428765690376569,363.0,7.870771899392888,1030.0,22.33304423243712,1554.0749999999998,25.0,-0.23,Q1 Only
28367,IRHYTHM TECHNOLOGIES INC,35.0,Health Care,-107.91752577319588,3.8395236789195097,364.0,7.8924544666088465,4215.0,91.39202081526453,3340.8622,104.68,-0.97,Q1 Only
126296,EXPEDIA GROUP INC,25.0,Consumer Discretionary,-107.75641025641023,0.7580454277399096,365.0,7.9141370338248045,1795.0,38.92020815264527,21473.5983,168.1,-1.56,Q1 Only
17626,ARMADA HOFFLER PROPERTIES,60.0,Real Estate,-107.28571428571428,0.8105214532055073,366.0,7.935819601040764,1959.0,42.47614917606244,601.9715600000001,7.51,-0.07,Q1 Only
25138,ASURE SOFTWARE INC,20.0,Industrials,-106.11111111111111,0.5298885038511568,367.0,7.968343451864701,1219.0,26.43104943625325,259.0151,9.55,-0.09,Q1 Only
41716,RXO INC,20.0,Industrials,-106.11111111111111,1.1500360774818403,367.0,7.968343451864701,2773.0,60.125758889852555,3130.7192000000005,19.1,-0.18,Q1 Only
33965,DISCOVERY SILVER CORP,15.0,Materials,-106.0,7.2658695972218625,369.0,8.011708586296617,4489.0,97.33304423243712,852.9777600000001,2.12,-0.02,Q1 Only
24035,CASTELLUM INC,45.0,Information Technology,-106.0,2.117941469822658,369.0,8.011708586296617,3723.0,80.724197745013,91.19922,1.06,-0.01,Q1 Only
180229,MISTRAS GROUP INC,20.0,Industrials,-105.8,0.9828471741057616,371.0,8.044232437120554,2460.0,53.33911535125759,331.42908,10.58,-0.1,Q1 Only
27786,EXPAND ENERGY CORP,10.0,Energy,-105.0188679245283,1.1213155409178777,372.0,8.065915004336514,2716.0,58.889852558542934,26435.828319999997,111.32,-1.06,Q1 Only
18033,DREAM UNLIMITED CORP,60.0,Real Estate,-103.84210526315788,0.7268196076871625,373.0,8.087597571552472,1695.0,36.751951431049434,836.84795,19.73,-0.19,Q1 Only
23195,MATRIX SERVICE CO,20.0,Industrials,-103.58333333333331,0.2917962166389676,374.0,8.109280138768431,833.0,18.06157849089332,343.15501,12.43,-0.12,Q1 Only
36898,UNITY SOFTWARE INC,45.0,Information Technology,-103.10526315789474,1.3444867652579653,375.0,8.13096270598439,3049.0,66.11014744145707,8137.80354,19.59,-0.19,Q1 Only
28087,EVERSPIN TECHNOLOGIES INC,45.0,Information Technology,-102.0,0.9880618222609996,376.0,8.152645273200347,2471.0,53.57762359063313,113.9952,5.1,-0.05,Q1 Only
26847,TACTILE SYSTEMS TECHNOLOGY,35.0,Health Care,-101.6923076923077,0.9699027269288686,377.0,8.174327840416305,2432.0,52.73200346921075,311.78048,13.22,-0.13,Q1 Only
39661,EXODUS MOVEMENT INC,45.0,Information Technology,-101.64444444444445,4.751074915844105,378.0,8.196010407632263,4329.0,93.86383347788379,1311.96042,45.74,-0.45,Q1 Only
28852,JAGUAR MINING INC,15.0,Materials,-101.5,0.3628704744207995,379.0,8.217692974848221,927.0,20.09973980919341,161.00741999999997,2.03,-0.02,Q1 Only
39895,EXPENSIFY INC,45.0,Information Technology,-101.33333333333334,1.1006641442431675,380.0,8.23937554206418,2683.0,58.174327840416304,280.84128000000004,3.04,-0.03,Q1 Only
32571,BANDWIDTH INC,50.0,Communication Services,-100.76923076923076,0.8570464363410877,381.0,8.261058109280139,2117.0,45.90199479618387,389.2403,13.1,-0.13,Q1 Only
8334,PAR TECHNOLOGY CORP,45.0,Information Technology,-100.55737704918032,2.0077617949128115,382.0,8.282740676496097,3651.0,79.163052905464,2483.9633,61.34,-0.61,Q1 Only
20600,NOVAGOLD RESOURCES LTD,15.0,Materials,-100.0,9.442863163672362,383.0,8.304423243712055,4537.0,98.37380745880311,1003.938,3.0,-0.03,Q1 Only
27716,MADRIGAL PHARMACEUTICALS INC,35.0,Health Care,-99.76807228915663,6.643429239967933,384.0,8.326105810928015,4469.0,96.89939288811796,7349.33124,331.23,-3.32,Q1 Only
25476,BAYFIRST FINANCIAL CORP,40.0,Financials,-98.41176470588236,0.0030180338819326,385.0,8.347788378143973,226.0,4.900260190806591,69.07817,16.73,-0.17,Q1 Only
4860,FOSTER (LB) CO,20.0,Industrials,-98.4,0.8948439149889448,386.0,8.36947094535993,2229.0,48.330442324371205,206.77776,19.68,-0.2,Q1 Only
39124,TABOOLA.COM LTD,50.0,Communication Services,-98.33333333333334,0.5781048315283304,387.0,8.391153512575888,1327.0,28.772766695576756,957.27205,2.95,-0.03,Q1 Only
21429,GRANITE CONSTRUCTION INC,20.0,Industrials,-97.92207792207792,1.2773870179904374,388.0,8.412836079791846,2960.0,64.18039895923677,3297.7698000000005,75.4,-0.77,Q1 Only
13071,RADNET INC,35.0,Health Care,-97.49019607843135,1.4254252780954983,389.0,8.434518647007806,3150.0,68.30008673026886,3726.862039999999,49.72,-0.51,Q1 Only
23249,LUMENTUM HOLDINGS INC,45.0,Information Technology,-97.40625,1.5269172327044025,390.0,8.456201214223764,3258.0,70.64180398959236,4326.396000000001,62.34,-0.64,Q1 Only
38488,COMPASS INC,60.0,Real Estate,-97.0,3.2136051795669656,391.0,8.477883781439722,4096.0,88.81179531656548,4528.207350000001,8.73,-0.09,Q1 Only
23238,ETSY INC,25.0,Consumer Discretionary,-96.28571428571428,3.0551747310687176,392.0,8.49956634865568,4061.0,88.05290546400694,4959.84468,47.18,-0.49,Q1 Only
125601,GAIA INC,50.0,Communication Services,-96.25,0.6360396759661422,393.0,8.52124891587164,1466.0,31.786643538594973,96.2808,3.85,-0.04,Q1 Only
12545,HARTE HANKS INC,50.0,Communication Services,-96.0,0.4981319282199136,394.0,8.542931483087598,1150.0,24.934952298352126,35.3136,4.8,-0.05,Q1 Only
35664,MONOPAR THERAPEUTICS INC,35.0,Health Care,-95.8157894736842,3.0515594081873467,395.0,8.564614050303556,4059.0,88.00954032957502,222.64715,36.41,-0.38,Q1 Only
26349,AXSOME THERAPEUTICS INC,35.0,Health Care,-95.59836065573772,9.470044144930789,396.0,8.586296617519515,4540.0,98.438855160451,5740.178709999999,116.63,-1.22,Q1 Only
11499,WILEY (JOHN) & SONS  -CL A,50.0,Communication Services,-95.18604651162792,1.187858220391007,397.0,8.607979184735473,2836.0,61.49176062445794,2204.03957,40.93,-0.43,Q1 Only
19712,OXBRIDGE RE HOLDINGS LTD,40.0,Financials,-94.5,0.4589564454837766,398.0,8.629661751951431,1079.0,23.39549002601908,14.06727,1.89,-0.02,Q1 Only
9125,RICHARDSON ELECTRONICS LTD,45.0,Information Technology,-94.28571428571428,0.8196891628470575,399.0,8.65134431916739,1990.0,43.14830875975716,190.22519999999997,13.2,-0.14,Q1 Only
32688,STITCH FIX INC,25.0,Consumer Discretionary,-94.2,1.042862105882303,400.0,8.673026886383347,2579.0,55.91934084995663,606.6762600000001,4.71,-0.05,Q1 Only
34193,SI-BONE INC,35.0,Health Care,-93.53333333333332,2.150362548398451,401.0,8.694709453599305,3737.0,81.02775368603643,595.9943999999999,14.03,-0.15,Q1 Only
179834,CAREDX INC,35.0,Health Care,-93.42105263157896,1.6008321453808734,402.0,8.716392020815263,3336.0,72.33304423243712,984.46825,17.75,-0.19,Q1 Only
17754,AUDIOEYE INC,45.0,Information Technology,-92.5,4.280419685990338,403.0,8.738074588031223,4280.0,92.80138768430182,138.1395,11.1,-0.12,Q1 Only
39914,WEAVE COMMUNICATI INC,45.0,Information Technology,-92.41666666666669,4.184739790770538,404.0,8.759757155247181,4269.0,92.56287944492628,830.80735,11.09,-0.12,Q1 Only
146140,PIEDMONT OFFICE REALTY TRUST,60.0,Real Estate,-92.125,0.7733559476288083,405.0,8.78143972246314,1842.0,39.939288811795315,916.88696,7.37,-0.08,Q1 Only
39578,REDWIRE CORP,20.0,Industrials,-92.1111111111111,2.2418102891126677,406.0,8.803122289679099,3790.0,82.17692974848222,632.9663699999999,8.29,-0.09,Q1 Only
43059,GEN RESTAURANT GROUP INC,25.0,Consumer Discretionary,-92.0,0.7407063947358229,407.0,8.824804856895057,1735.0,37.619254119687774,27.80976,5.52,-0.06,Q1 Only
33660,XERIS BIOPHARMA HOLDINGS INC,35.0,Health Care,-91.5,3.3818916288638885,408.0,8.846487424111015,4135.0,89.65741543798785,856.5168600000001,5.49,-0.06,Q1 Only
22604,ASCENDIS PHARMA AS,35.0,Health Care,-91.14619883040936,8.512678674317675,409.0,8.868169991326972,4519.0,97.98352124891588,9409.891640000002,155.86,-1.71,Q1 Only
7275,MESA LABORATORIES INC,35.0,Health Care,-90.58015267175573,1.4248997110867017,410.0,8.88985255854293,3148.0,68.25672159583695,644.79844,118.66,-1.31,Q1 Only
45551,SERVICETITAN INC,45.0,Information Technology,-90.14912280701756,5.075701869450564,411.0,8.91153512575889,4365.0,94.64440589765827,9254.23296,102.77,-1.14,Q1 Only
38457,MAYFAIR GOLD CORP,15.0,Materials,-90.0,8.339233246569904,412.0,8.933217692974848,4517.0,97.94015611448395,196.7094,1.8,-0.02,Q1 Only
187650,PERPETUA RESOURCES CORP,15.0,Materials,-89.08333333333333,6.6637724916132965,413.0,8.954900260190806,4470.0,96.92107545533392,762.04734,10.69,-0.12,Q1 Only
37090,CORSAIR GAMING INC,45.0,Information Technology,-88.6,0.8482293133202684,414.0,8.976582827406766,2090.0,45.316565481352995,937.52976,8.86,-0.1,Q1 Only
179738,ENERGY RECOVERY INC,20.0,Industrials,-88.27777777777779,3.545971631897921,415.0,8.998265394622724,4159.0,90.17779705117086,871.67773,15.89,-0.18,Q1 Only
30490,APARTMENT INVST & MGMT CO,60.0,Real Estate,-88.0,1.2521292313771348,416.0,9.019947961838682,2936.0,63.66001734605378,1207.0168,8.8,-0.1,Q1 Only
38370,FALCON'S BEYOND GLOBAL INC,20.0,Industrials,-87.2,6.325712976022566,417.0,9.04163052905464,4453.0,96.55247181266262,315.89943999999997,8.72,-0.1,Q1 Only
16884,LUMENT FINANCE TRUST INC,40.0,Financials,-87.0,0.8401755600711057,418.0,9.0633130962706,2067.0,44.81786643538595,136.56564,2.61,-0.03,Q1 Only
31477,AZENTA INC,35.0,Health Care,-86.6,0.6410302239308496,419.0,9.084995663486557,1480.0,32.090199479618384,1585.68064,34.64,-0.4,Q1 Only
2390,BRIDGFORD FOODS CORP,30.0,Consumer Staples,-86.25,0.6206443641769247,420.0,9.106678230702515,1418.0,30.74588031222897,93.94695,10.35,-0.12,Q1 Only
21604,PARAMOUNT GROUP INC,60.0,Real Estate,-85.99999999999999,0.504254745970986,421.0,9.128360797918473,1160.0,25.151777970511706,942.6675,4.3,-0.05,Q1 Only
29868,MACERICH CO,60.0,Real Estate,-85.85000000000001,1.0711585140147093,422.0,9.150043365134431,2625.0,56.91673894189072,4344.525100000001,17.17,-0.2,Q1 Only
18564,APPLIED OPTOELECTRONICS INC,45.0,Information Technology,-85.27777777777779,1.458571233565184,423.0,9.17172593235039,3185.0,69.0589765828274,816.8042,15.35,-0.18,Q1 Only
66588,SURMODICS INC,35.0,Health Care,-84.80555555555556,2.6848705993358415,424.0,9.193408499566349,3942.0,85.47267996530789,436.54847,30.53,-0.36,Q1 Only
13239,KORU MEDICAL SYSTEMS INC,35.0,Health Care,-84.66666666666667,4.1223228982951206,425.0,9.215091066782307,4257.0,92.30268863833477,117.19814,2.54,-0.03,Q1 Only
264387,ANGIODYNAMICS INC,35.0,Health Care,-84.45454545454545,1.214223464078622,426.0,9.236773633998267,2877.0,62.380745880312226,380.62058999999994,9.29,-0.11,Q1 Only
37605,LUXEXPERIENCE B V,25.0,Consumer Discretionary,-84.0,0.9363311965187546,427.0,9.258456201214225,2359.0,51.14917606244579,644.61096,7.56,-0.09,Q1 Only
2710,CONSTELLATION BRANDS,30.0,Consumer Staples,-83.97129186602871,2.0006314109817436,428.0,9.280138768430183,3647.0,79.07632263660017,31272.8715,175.5,-2.09,Q1 Only
39056,BLEND LABS INC,45.0,Information Technology,-83.75,4.031188584237197,429.0,9.30182133564614,4249.0,92.12922810060711,867.06375,3.35,-0.04,Q1 Only
18578,RE/MAX HOLDINGS INC,60.0,Real Estate,-83.69999999999999,0.8204777289106759,430.0,9.323503902862099,1992.0,43.19167389418907,166.62159,8.37,-0.1,Q1 Only
39276,XPONENTIAL FITNESS INC,25.0,Consumer Discretionary,-83.3,1.5196345245109093,431.0,9.345186470078056,3249.0,70.44666088464874,289.70074,8.33,-0.1,Q1 Only
39065,XOMETRY INC,20.0,Industrials,-83.06666666666668,1.9129785686339864,432.0,9.366869037294014,3597.0,77.99219427580225,1257.63764,24.92,-0.3,Q1 Only
180146,TOMI ENVIRONMENTAL SOLUTINS,20.0,Industrials,-82.0,1.9054328178349065,433.0,9.388551604509974,3593.0,77.90546400693842,16.4123,0.82,-0.01,Q1 Only
45232,CENTURI HOLDINGS INC,20.0,Industrials,-81.95,1.2159537030949752,434.0,9.410234171725932,2881.0,62.46747614917606,1450.81002,16.39,-0.2,Q1 Only
177287,JAZZ PHARMACEUTICALS PLC,35.0,Health Care,-81.67763157894737,0.9101468467011052,435.0,9.43191673894189,2274.0,49.30615784908933,7650.49545,124.15,-1.52,Q1 Only
23978,UNITED STATES STEEL CORP,15.0,Materials,-81.26923076923076,0.6570402907932081,436.0,9.45359930615785,1525.0,33.06591500433652,9568.34016,42.26,-0.52,Q1 Only
19071,CAMPING WORLD HOLDINGS INC,25.0,Consumer Discretionary,-80.8,0.9317346756786686,437.0,9.475281873373808,2344.0,50.823937554206424,1011.11504,16.16,-0.2,Q1 Only
51058,RESOLUTE HOLDINGS MANAGEMENT,20.0,Industrials,-80.35897435897435,1.8679199955200476,438.0,9.496964440589766,3556.0,77.10320901994795,267.20484,31.34,-0.39,Q1 Only
32334,ZAI LAB LTD,35.0,Health Care,-80.31111111111112,2.7726123426487006,439.0,9.518647007805724,3976.0,86.20988725065047,3918.15424,36.14,-0.45,Q1 Only
37082,TARSUS PHARMACEUTI INC,35.0,Health Care,-80.265625,3.6381158662006983,440.0,9.540329575021683,4177.0,90.5680832610581,2157.33452,51.37,-0.64,Q1 Only
141277,EXACT SCIENCES CORP,35.0,Health Care,-80.16666666666666,1.7364839409336914,441.0,9.562012142237641,3460.0,75.02168256721596,8164.27755,43.29,-0.54,Q1 Only
34443,DOW INC,15.0,Materials,-79.36363636363637,0.7080057225343049,442.0,9.5836947094536,1654.0,35.86296617519514,24683.62104,34.92,-0.44,Q1 Only
25898,SURGERY PARTNERS INC,35.0,Health Care,-79.16666666666667,0.8401579718713833,443.0,9.605377276669557,2066.0,44.79618386816999,3044.58375,23.75,-0.3,Q1 Only
36964,ASANA INC,45.0,Information Technology,-79.03703703703704,5.352387967445017,444.0,9.627059843885515,4393.0,95.25151777970513,4969.82992,21.34,-0.27,Q1 Only
36028,ARCUTIS BIOTHERAPEUTICS INC,35.0,Health Care,-78.2,5.159510382005492,445.0,9.648742411101473,4376.0,94.88291413703382,1863.31832,15.64,-0.2,Q1 Only
105587,PRIME MINING CORP,15.0,Materials,-78.0,6.641872088098263,446.0,9.670424978317433,4468.0,96.877710320902,237.66444,1.56,-0.02,Q1 Only
177108,CINEMARK HOLDINGS INC,50.0,Communication Services,-77.78125,1.2020628038101748,447.0,9.692107545533391,2857.0,61.94709453599307,2862.69846,24.89,-0.32,Q1 Only
11372,NEW CONCEPT ENERGY INC,60.0,Real Estate,-77.1,0.7938164293537786,448.0,9.71379011274935,1908.0,41.37033824804857,3.956772,0.771,-0.01,Q1 Only
35609,NGEX MINERALS LTD,15.0,Materials,-76.76470588235294,14.017688828108565,449.0,9.735472679965309,4570.0,99.08933217692974,2701.5718500000003,13.05,-0.17,Q1 Only
30477,MATTHEWS INTL CORP  -CL A,25.0,Consumer Discretionary,-76.6896551724138,0.8337156907975567,450.0,9.757155247181267,2042.0,44.27580225498699,689.6401599999999,22.24,-0.29,Q1 Only
12471,WORLD KINECT CORP,10.0,Energy,-76.64864864864865,0.3077622133523546,451.0,9.778837814397225,852.0,18.473547267996533,1605.176,28.36,-0.37,Q1 Only
100760,KINGFISHER PLC,25.0,Consumer Discretionary,-76.47500000000001,0.5697404372112951,452.0,9.800520381613183,1306.0,28.31743278404163,5484.787,6.118,-0.08,Q1 Only
31602,MAJOR DRILLING GRP INTL INC,15.0,Materials,-76.45454545454545,0.9204900383290316,453.0,9.82220294882914,2302.0,49.91326973113617,688.31645,8.41,-0.11,Q1 Only
264426,ERDENE RESOURCE DEVELOPMENT,15.0,Materials,-76.0,4.304944856755247,454.0,9.854726799653077,4286.0,92.93148308759757,275.96132,0.76,-0.01,Q1 Only
38016,ALTI GLOBAL INC,40.0,Financials,-76.0,0.2496311779203121,454.0,9.854726799653077,785.0,17.020815264527318,292.78544000000005,3.04,-0.04,Q1 Only
12407,U S GLOBAL INVESTORS INC,40.0,Financials,-75.33333333333333,0.0540776898150046,456.0,9.887250650477016,348.0,7.545533391153512,29.88172,2.26,-0.03,Q1 Only
17917,MY CITY BUILDERS INC,45.0,Information Technology,-75.25,3.3693379769076306,457.0,9.908933217692976,4131.0,89.57068516912402,12.2484425,0.7525,-0.01,Q1 Only
20898,SOLENO THERAPEUTICS INC,35.0,Health Care,-75.21052631578948,10.15460354237139,458.0,9.930615784908934,4546.0,98.56895056374675,3467.25415,71.45,-0.95,Q1 Only
38662,SIMILARWEB LTD,45.0,Information Technology,-75.18181818181817,2.7790929247287397,459.0,9.952298352124892,3978.0,86.25325238508239,690.85926,8.27,-0.11,Q1 Only
39328,KARBON X CORP,20.0,Industrials,-75.0,16.826880984952123,460.0,9.97398091934085,4577.0,99.24111014744146,126.0915,1.5,-0.02,Q1 Only
37587,AERSALE CORP,20.0,Industrials,-74.89999999999999,0.7972339730641294,461.0,9.995663486556808,1916.0,41.54379878577624,350.9814,7.49,-0.1,Q1 Only
